game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5822, 103110, 104979, 104465, 104586, 3117.362, 3206.317, 0.1999
5823, 105573, 103813, 104160, 103730, 3197.393, 3075.397, 0.5669
5824, 105573, 103813, 103110, 104979, 3231.275, 3083.479, 0.6132
5825, 103184, 103185, 111577, 111578, 3527.299, 2994.876, 0.9528
5826, 103580, 103946, 104600, 104693, 3436.244, 3221.723, 0.7194
5827, 108701, 103543, 102110, 102800, 3366.793, 3407.001, 0.2689
5828, 104471, 104249, 103523, 103529, 3354.874, 3187.793, 0.6461
5829, 102968, 104330, 104679, 105188, 3133.468, 3160.117, 0.2908
5830, 105032, 102233, 104871, 102963, 3288.632, 3206.444, 0.4918
5831, 105449, 105023, 103780, 104071, 3193.181, 3120.059, 0.4743
5832, 103828, 104486, 103898, 103566, 3400.684, 3380.552, 0.3733
5833, 105449, 105023, 103184, 103185, 3280.725, 3439.755, 0.1275
5834, 103828, 104486, 103580, 103946, 3448.455, 3388.473, 0.4490
5835, 102968, 104330, 104471, 104249, 3206.838, 3281.504, 0.2185
5836, 105032, 102233, 108701, 103543, 3342.087, 3313.339, 0.3894
5837, 105032, 102233, 105449, 105023, 3378.039, 3244.772, 0.5874
5838, 103828, 104486, 102968, 104330, 3467.392, 3187.901, 0.8007
5839, 103828, 104486, 105032, 102233, 3500.266, 3345.165, 0.6258
5840, 103523, 103529, 103780, 104071, 3223.032, 3084.821, 0.5963
5841, 105227, 104136, 104433, 108990, 3059.888, 2903.229, 0.6285
5842, 104925, 104527, 108701, 103543, 3240.533, 3252.148, 0.3162
5843, 103970, 104198, 102963, 103690, 3165.547, 3066.324, 0.5243
5844, 103586, 104926, 105208, 104022, 3037.363, 3012.051, 0.3829
5845, 104679, 105188, 104600, 104693, 3211.334, 3170.506, 0.4123
