game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2882, 104460, 103080, 103543, 104249, 1580.500, 1526.879, 0.5163
2883, 103110, 104926, 104898, 103828, 1570.360, 1507.470, 0.5332
2884, 103484, 105023, 103333, 102864, 1549.537, 1562.219, 0.4268
2885, 104600, 104693, 103188, 104035, 1576.555, 1526.791, 0.5100
2886, 104460, 103080, 103110, 104926, 1600.618, 1550.234, 0.5146
2887, 103484, 105023, 104600, 104693, 1570.533, 1554.215, 0.4612
2888, 108701, 104724, 103898, 104542, 1628.837, 1554.756, 0.5660
2889, 105227, 104249, 104273, 104468, 1521.976, 1439.028, 0.5600
2890, 104719, 104043, 103529, 103828, 1637.580, 1471.167, 0.7063
2891, 103594, 103580, 103780, 103946, 1605.673, 1539.225, 0.5675
2892, 103543, 104269, 104607, 105238, 1630.209, 1482.796, 0.6682
2893, 103781, 104252, 103096, 103444, 1524.691, 1475.309, 0.5000
2894, 104918, 104679, 104136, 103577, 1639.387, 1527.998, 0.6337
2895, 104678, 104527, 104620, 104926, 1536.649, 1631.627, 0.3019
2896, 103184, 103185, 104918, 104679, 1784.618, 1633.416, 0.6958
2897, 103018, 102110, 105227, 104249, 1727.577, 1510.098, 0.7638
2898, 103566, 102800, 103543, 104269, 1721.696, 1620.237, 0.6243
2899, 103781, 104252, 103586, 103690, 1553.417, 1578.925, 0.4184
2900, 102233, 103285, 108701, 104724, 1739.232, 1616.483, 0.6421
2901, 104678, 104527, 102405, 103523, 1565.372, 1587.613, 0.4107
2902, 104719, 104043, 102963, 104486, 1646.438, 1639.398, 0.4933
2903, 103594, 103580, 102886, 104583, 1617.262, 1629.943, 0.4569
2904, 103184, 103185, 102233, 103285, 1786.678, 1728.445, 0.5649
2905, 103018, 102110, 104678, 104527, 1729.565, 1552.090, 0.7178
2906, 103566, 102800, 103594, 103580, 1724.753, 1609.884, 0.6459
2907, 104719, 104043, 103781, 104252, 1652.408, 1536.561, 0.6308
2908, 103184, 103185, 104719, 104043, 1788.186, 1647.107, 0.6842
2909, 103018, 102110, 103566, 102800, 1733.158, 1720.476, 0.5069
2910, 103184, 103185, 103018, 102110, 1790.208, 1730.100, 0.5785
2911, 104597, 105077, 108701, 104857, 1529.374, 1535.969, 0.4283
2912, 103780, 103946, 103822, 104330, 1551.931, 1576.710, 0.4376
2913, 103863, 104797, 105438, 105283, 1517.735, 1474.776, 0.5040
2914, 102968, 103544, 103105, 104724, 1549.757, 1455.667, 0.5998
2915, 104719, 104043, 104268, 105053, 1649.731, 1355.785, 0.8383
2916, 104898, 103813, 104593, 103656, 1500.866, 1437.870, 0.5296
2917, 103543, 104269, 104665, 104198, 1626.992, 1437.794, 0.7307
2918, 104918, 104679, 104731, 102864, 1640.507, 1540.214, 0.6097
2919, 103184, 103185, 103543, 104269, 1791.522, 1619.912, 0.7190
2920, 103018, 102110, 104898, 103813, 1731.560, 1490.885, 0.7891
2921, 102405, 102800, 102968, 103544, 1529.971, 1543.930, 0.4289
2922, 103586, 103690, 103780, 103946, 1581.352, 1541.756, 0.5388
2923, 104719, 104043, 102886, 104583, 1657.292, 1624.965, 0.5284
2924, 104136, 103577, 104597, 105077, 1539.426, 1505.299, 0.4980
2925, 103529, 103828, 104918, 104679, 1492.437, 1627.286, 0.2739
2926, 103594, 103580, 103863, 104797, 1617.168, 1506.439, 0.6296
2927, 102963, 104486, 105207, 104495, 1641.037, 1483.470, 0.6905
2928, 103080, 103459, 103110, 103808, 1532.137, 1572.022, 0.3887
2929, 103859, 104926, 104312, 103835, 1525.410, 1484.685, 0.4903
2930, 104600, 104693, 103598, 101868, 1572.500, 1513.119, 0.5366
