game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5612, 103828, 104486, 104719, 103781, 3178.184, 3177.943, 0.4910
5613, 104136, 103822, 103780, 104071, 3133.154, 3161.003, 0.4463
5614, 103828, 104486, 104136, 103822, 3180.582, 3130.269, 0.5644
5615, 103580, 103946, 105062, 104229, 3254.849, 2964.882, 0.8376
5616, 102233, 103529, 104979, 104797, 3205.023, 2958.611, 0.8005
5617, 102963, 103018, 108701, 103690, 3197.375, 3188.361, 0.5026
5618, 104415, 104504, 102382, 104249, 3134.769, 3120.986, 0.5097
5619, 104655, 103543, 103577, 104468, 3172.884, 2883.691, 0.8372
5620, 104198, 104667, 105053, 105373, 3067.575, 2881.191, 0.7291
5621, 104600, 104693, 104679, 105188, 3143.349, 3173.244, 0.4399
5622, 104159, 105439, 103586, 104589, 3019.687, 3095.147, 0.3505
5623, 103580, 103946, 104198, 104667, 3256.312, 3060.856, 0.7461
5624, 104600, 104693, 102233, 103529, 3149.534, 3201.258, 0.4122
5625, 104159, 105439, 102963, 103018, 3044.500, 3193.085, 0.2645
5626, 104415, 104504, 104655, 103543, 3139.250, 3166.441, 0.4454
5627, 103580, 103946, 104159, 105439, 3257.617, 3036.969, 0.7719
5628, 104600, 104693, 104415, 104504, 3154.585, 3135.347, 0.5148
5629, 104600, 104693, 103580, 103946, 3161.276, 3253.875, 0.3559
5630, 103184, 103185, 105051, 105032, 3407.910, 3125.852, 0.8305
5631, 103580, 103946, 103018, 104022, 3256.084, 3166.327, 0.6187
5632, 102110, 102800, 103893, 104312, 3289.189, 2921.005, 0.8912
5633, 103898, 104273, 103110, 102968, 3220.705, 3101.454, 0.6571
5634, 102233, 103285, 103586, 104330, 3264.981, 3070.890, 0.7488
5635, 104719, 104043, 105775, 104495, 3221.247, 3026.960, 0.7440
5636, 103997, 102963, 105053, 105292, 3126.174, 2839.594, 0.8312
5637, 103523, 103529, 102886, 103863, 3179.347, 3057.702, 0.6612
5638, 102382, 104249, 104465, 103577, 3123.188, 3013.462, 0.6447
5639, 106207, 102987, 104600, 104693, 3124.608, 3155.536, 0.4315
5640, 103828, 104486, 105573, 103813, 3182.105, 3012.071, 0.7129
5641, 103566, 103917, 105643, 104919, 3241.320, 2958.951, 0.8296
5642, 103780, 104071, 105992, 110536, 3163.910, 2987.615, 0.7133
5643, 104679, 105188, 105554, 104868, 3175.050, 2887.273, 0.8265
5644, 108701, 103690, 105269, 104646, 3190.114, 2953.783, 0.7838
5645, 104655, 103543, 104415, 104504, 3171.679, 3131.710, 0.5446
5646, 105138, 104997, 106378, 104660, 2945.687, 2937.254, 0.4473
5647, 104398, 104586, 104198, 104667, 3124.347, 3050.216, 0.5803
5648, 104620, 104926, 103977, 104217, 3140.354, 2958.170, 0.7280
5649, 104460, 105526, 104159, 105439, 3027.498, 3020.508, 0.4543
5650, 103540, 104233, 105100, 105651, 3138.583, 2968.730, 0.6844
5651, 102965, 104180, 104229, 104690, 2980.431, 3015.338, 0.3930
5652, 104559, 105062, 104979, 104797, 2966.123, 2949.435, 0.4898
5653, 104136, 103822, 104160, 103080, 3132.850, 3051.309, 0.6077
5654, 104589, 103720, 104268, 104594, 3074.275, 2865.487, 0.7551
5655, 105373, 106233, 104122, 105311, 3021.715, 2987.838, 0.4911
5656, 105572, 105385, 105614, 105030, 2979.427, 2947.541, 0.4632
5657, 103711, 106210, 103794, 103594, 2961.391, 3036.978, 0.3212
5658, 103852, 103781, 106109, 106225, 3100.843, 3023.127, 0.5545
5659, 103730, 105441, 103811, 103938, 2979.632, 2938.262, 0.5214
5660, 104873, 104098, 103876, 105332, 2998.888, 2862.131, 0.6567
5661, 105577, 106058, 104898, 104619, 3089.275, 3120.839, 0.4034
5662, 103184, 103185, 105138, 104997, 3408.313, 2943.490, 0.9347
5663, 103580, 103946, 105373, 106233, 3257.232, 3011.028, 0.7940
5664, 102110, 102800, 104460, 105526, 3290.182, 3019.883, 0.8185
5665, 103898, 104273, 104398, 104586, 3224.314, 3117.984, 0.6352
5666, 102233, 103285, 104136, 103822, 3267.870, 3130.765, 0.6815
5667, 104719, 104043, 104620, 104926, 3223.718, 3135.071, 0.6144
5668, 104589, 103720, 103997, 102963, 3088.037, 3122.477, 0.4259
5669, 105577, 106058, 103523, 103529, 3110.126, 3176.038, 0.3732
5670, 102382, 104249, 104873, 104098, 3125.123, 2983.313, 0.6716
5671, 103828, 104486, 103852, 103781, 3184.198, 3096.414, 0.6149
5672, 103566, 103917, 103540, 104233, 3244.853, 3133.404, 0.6437
5673, 103780, 104071, 103711, 106210, 3166.287, 2945.642, 0.7624
5674, 104679, 105188, 102965, 104180, 3177.677, 2971.442, 0.7540
5675, 108701, 103690, 103730, 105441, 3191.996, 2971.972, 0.7706
5676, 104655, 103543, 105572, 105385, 3174.387, 2966.066, 0.7515
5677, 106207, 102987, 104559, 105062, 3130.074, 2957.984, 0.7135
5678, 103184, 103185, 108701, 103690, 3409.690, 3190.118, 0.7765
5679, 103580, 103946, 104679, 105188, 3259.456, 3173.445, 0.6125
5680, 102110, 102800, 104655, 103543, 3292.072, 3170.528, 0.6607
5681, 103898, 104273, 103780, 104071, 3228.449, 3161.909, 0.5827
5682, 102233, 103285, 103828, 104486, 3271.314, 3182.123, 0.6181
5683, 103566, 103917, 104719, 104043, 3249.519, 3220.710, 0.5304
5684, 102382, 104249, 104589, 103720, 3127.816, 3077.500, 0.5532
5685, 105577, 106058, 106207, 102987, 3126.951, 3120.300, 0.4713
5686, 103184, 103185, 102382, 104249, 3410.708, 3126.793, 0.8352
5687, 105577, 106058, 103580, 103946, 3148.737, 3255.653, 0.3180
5688, 102233, 103285, 102110, 102800, 3276.055, 3289.129, 0.4702
5689, 103566, 103917, 103898, 104273, 3254.131, 3223.825, 0.5303
5690, 103184, 103185, 103566, 103917, 3412.469, 3251.289, 0.7112
5691, 105577, 106058, 102233, 103285, 3169.809, 3270.231, 0.3246
5692, 105577, 106058, 103184, 103185, 3194.749, 3407.671, 0.1983
5693, 104690, 105385, 104136, 103822, 3002.916, 3126.295, 0.2871
5694, 102110, 108990, 103929, 104233, 3113.658, 3127.019, 0.4581
5695, 105051, 105032, 110536, 104308, 3130.207, 2825.319, 0.8410
5696, 102968, 104330, 104159, 105439, 3077.364, 3007.458, 0.5757
5697, 104589, 103720, 105992, 105030, 3087.578, 3029.166, 0.5444
5698, 105572, 105441, 104736, 105302, 2994.607, 2940.088, 0.4751
5699, 103917, 104660, 105074, 105657, 3085.942, 2953.424, 0.6445
5700, 103920, 103921, 104864, 105166, 2974.235, 2934.239, 0.4651
5701, 103543, 104269, 103782, 103577, 3198.073, 2928.860, 0.8200
5702, 104398, 102963, 103080, 103730, 3157.388, 3045.087, 0.6464
5703, 103876, 105573, 104122, 104655, 2987.122, 3043.372, 0.3752
5704, 103540, 103977, 104784, 105062, 2984.004, 2922.970, 0.5350
5705, 106035, 105436, 104160, 106210, 3017.468, 3014.675, 0.3925
5706, 104460, 105583, 103811, 103938, 2983.180, 2928.305, 0.5330
5707, 104871, 103594, 104665, 105807, 3117.773, 2940.756, 0.7208
5708, 104551, 103651, 125803, 111200, 3041.204, 2956.462, 0.5167
5709, 104198, 104667, 103586, 104415, 3066.350, 3144.734, 0.3618
5710, 105775, 104495, 103794, 105526, 3037.831, 2948.247, 0.5880
5711, 102886, 104586, 105643, 104919, 3075.852, 2947.845, 0.6570
5712, 106207, 102987, 106246, 105317, 3125.003, 2925.921, 0.7273
5713, 103582, 100644, 105487, 106065, 2963.274, 3014.109, 0.3033
5714, 105269, 104646, 104979, 103455, 2980.097, 2984.784, 0.4430
5715, 105376, 103747, 104926, 104338, 3053.391, 3038.391, 0.4397
5716, 104911, 104677, 104905, 105531, 2941.785, 2927.354, 0.3960
5717, 103917, 104660, 102110, 108990, 3092.504, 3106.720, 0.4602
5718, 105572, 105441, 105051, 105032, 3031.431, 3112.135, 0.3142
5719, 102968, 104330, 103920, 103921, 3080.604, 2963.109, 0.6442
5720, 104589, 103720, 104690, 105385, 3095.882, 2987.658, 0.6195
5721, 103543, 104269, 104460, 105583, 3199.944, 2972.682, 0.7750
5722, 104871, 103594, 104398, 102963, 3123.317, 3151.080, 0.4432
5723, 103876, 105573, 106035, 105436, 3004.681, 2971.465, 0.4564
5724, 103540, 103977, 104551, 103651, 2992.814, 3002.683, 0.4184
5725, 104911, 104677, 105775, 104495, 2979.590, 3021.745, 0.3652
5726, 103582, 100644, 102886, 104586, 3007.874, 3068.635, 0.3434
5727, 105376, 103747, 106207, 102987, 3104.030, 3114.976, 0.3984
5728, 104198, 104667, 105269, 104646, 3075.224, 2962.897, 0.6216
5729, 102968, 104330, 103917, 104660, 3085.396, 3086.240, 0.4829
5730, 104589, 103720, 105572, 105441, 3104.494, 3010.293, 0.5917
5731, 103540, 103977, 103543, 104269, 3005.431, 3193.394, 0.2328
5732, 104871, 103594, 103876, 105573, 3126.538, 2992.771, 0.6644
